Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J0721.9+7120,110.4882,71.3405,143.98457,28.022398,260.283,2.3001155E-08,2.306251E-10,2.1756207E-10,2.5024217E-12,LogParabola,2.064145,0.005987046,717.33923,1.9783573,0.009401744,0.056506228,0.003873309,0,BLL,S5 0716+71,1.0,0.99399644,identified,110.472702,71.3434342778,6.8E-08,RFC J0721+7120,Gaia DR2: 1111278502434316672,13.2695,0.127,ISP,148251800000000.0,4.8466873E-11,1554.6818,0.30008507,0.08053542,207.251
4FGL J0728.2+4827,112.0512,48.4594,169.5882,25.821857,7.583397,2.3837632E-10,3.7701772E-11,2.7637996E-12,4.3713262E-13,PowerLaw,2.2263849,0.11882085,1718.8304,2.1853704,0.15155753,0.05046627,0.07662817,0,bll,GB6 J0727+4827,0.9946419,0.0,bzcat,111.999387917,48.4556625667,1.4E-06,RFC J0727+4827,Gaia DR2: 976365122874623232,18.2135,-inf,ISP,758577600000000.0,1.1088735E-12,13.9243355,0.43161345,0.24121223,26.4094
4FGL J0730.4+3308,112.6238,33.1344,185.86455,22.063702,12.336942,3.5442232E-10,4.3726894E-11,4.021778E-12,5.069472E-13,PowerLaw,1.9462756,0.09069971,2918.698,1.8833108,0.12617292,0.068727,0.06558413,0,bll,1RXS J073026.0+330727,0.9990692,0.9577487,whsp2,112.608601471,33.1230299,2.8E-07,RFC J0730+3307,Gaia DR2: 893415010738124160,17.3576,0.112,HSP,2065380100000000.0,2.4011982E-12,4.6173987,0.0,10.0,53.0043
4FGL J0730.7-6602,112.6943,-66.0464,277.59756,-20.793043,14.658392,4.0321824E-10,5.013667E-11,4.991255E-12,5.921584E-13,PowerLaw,1.7983481,0.08143704,5271.4155,1.7923244,0.096420765,0.005049529,0.043530755,0,bll,PMN J0730-6602,0.999866,0.9792832,bzcat,112.706495267,-66.0385767556,1.2E-06,RFC J0730-6602,Gaia DR2: 5287247510387959424,17.36,0.106,,0.0,0.0,6.0542316,0.0,10.0,226.176
4FGL J0731.9+2805,112.981,28.0882,191.07704,20.650938,5.9135284,1.6446758E-10,3.489098E-11,1.829036E-12,3.8756886E-13,PowerLaw,2.0345662,0.15563813,2716.674,1.9550986,0.22776788,0.08850462,0.123495854,0,bll,RGB J0731+280,0.99767643,0.9457989,whsp2,112.969705808,28.0758166611,2.6E-07,RFC J0731+2804,Gaia DR2: 873199321231135360,18.4407,0.248,ISP,562341300000000.0,1.5709089E-12,8.059685,0.08941339,1.0071769,22.9748
4FGL J0733.7+4110,113.4481,41.1706,177.68839,25.04193,14.302181,4.151651E-10,4.3239887E-11,4.6119367E-12,4.7946635E-13,PowerLaw,2.0688484,0.087995075,2157.049,2.1114712,0.09151847,-0.027032036,0.036565963,0,bll,GB6 J0733+4111,0.9988533,0.8031961,bzcat,113.445045508,41.1888741722,1.2E-06,RFC J0733+4111,Gaia DR2: 924466215539262464,18.1927,0.67,ISP,254097280000000.0,1.0292005E-12,4.003877,0.0,10.0,36.7671
4FGL J0738.1+1742,114.5387,17.7066,201.84836,18.078001,69.08146,6.2558985E-09,1.6026293E-10,5.7670622E-11,2.080549E-12,LogParabola,2.0334105,0.016406234,1539.6559,1.9702624,0.027228294,0.06498262,0.012408921,0,bll,PKS 0735+17,0.99988157,0.99758595,bllac,114.5308073,17.7052772694,7.5E-08,RFC J0738+1742,Gaia DR2: 671322427957671168,16.2104,0.424,LSP,27289778000000.0,7.904438E-12,147.01244,0.3067051,0.086212754,180.993
4FGL J0744.1+7434,116.0345,74.5778,140.252,29.571495,18.96942,4.2935905E-10,4.2802116E-11,5.0794486E-12,4.9094686E-13,PowerLaw,1.8622038,0.07594531,4327.0684,1.9209608,0.07508282,-0.03947413,0.03087734,0,bll,MS 0737.9+7441,0.99971044,0.987817,bllac,116.022397408,74.5661821556,2.2E-07,RFC J0744+7433,Gaia DR2: 1135422089856190464,17.52,0.315,HSP,1.566751E+16,3.1151071E-12,11.636739,0.24448213,0.14738621,247.57
4FGL J0746.6-4754,116.6694,-47.9155,261.34702,-11.304772,21.553703,9.400885E-10,6.8790404E-11,1.0469278E-11,7.718346E-13,PowerLaw,2.0216553,0.05499425,2458.854,1.9586213,0.07238305,0.06663879,0.03534521,0,bll,PMN J0746-4755,0.99993676,0.96609235,bzcat,116.676270858,-47.9153556194,2.4E-05,RFC J0746-4754,Gaia DR2: 5518426221040960640,17.3801,-inf,HSP,1819700900000000.0,3.2412387E-12,30.741474,0.3980368,0.13551424,103.084
4FGL J0747.5+0905,116.876,9.0911,211.04457,16.552656,10.574428,2.9527403E-10,4.178636E-11,3.28302E-12,4.6414906E-13,PowerLaw,2.08629,0.105213754,2276.6519,2.0497875,0.13220084,0.046651937,0.061788276,0,bll,RX J0747.3+0905,0.9985344,0.9178524,bllac,116.842466813,9.09680415556,2.6E-06,RFC J0747+0905,Gaia DR2: 3148687017721961984,18.4719,-inf,HSP,6.16595E+17,1.9745859E-12,3.4803069,0.0,10.0,48.4712
4FGL J0749.7+7450,117.431,74.8463,139.90247,29.911428,8.695349,2.0347063E-10,3.3582123E-11,2.2632879E-12,3.80696E-13,PowerLaw,2.0913167,0.14194867,3032.1357,2.1816962,0.11406493,-0.068768635,0.046498295,16,bll,RX J0749.4+7451,0.9988568,0.97230196,bllac,117.373153817,74.8624197444,4.9E-07,RFC J0749+7451,Gaia DR2: 1135442847435089664,18.3995,0.607,ISP,831763800000000.0,8.4657026E-13,11.882472,0.42176268,0.27264053,24.6653
4FGL J0753.0+5353,118.253,53.8891,164.19286,30.504765,35.585323,1.1662554E-09,5.725931E-11,1.32063345E-11,6.0012753E-13,PowerLaw,2.1716137,0.037569705,1357.7153,2.1048737,0.051233765,0.070719585,0.028685309,0,bll,4C +54.15,0.99974614,0.99319494,cgrabs,118.255769058,53.8832325167,6.8E-08,RFC J0753+5352,Gaia DR2: 984713199268130560,18.1578,0.2,LSP,3630780600000.0,1.2553679E-12,10.816558,0.087801546,0.07097262,34.9543
4FGL J0754.7+4823,118.6929,48.3932,170.55511,30.144844,38.318417,1.4742904E-09,7.206401E-11,1.3175802E-11,8.3789166E-13,LogParabola,2.0966415,0.03342688,1067.3481,1.9893746,0.051986083,0.07886013,0.025291769,0,bll,GB1 0751+485,0.9997763,0.9843591,bllac,118.690293846,48.3974301056,1.2E-07,RFC J0754+4823,Gaia DR2: 933952114667861632,16.7013,0.37671,LSP,19054608000000.0,2.2886585E-11,65.81333,0.3617753,0.10764371,47.6299
4FGL J0757.1+0956,119.2856,9.9491,211.30931,19.066587,40.077652,1.7598533E-09,8.078082E-11,1.9944595E-11,8.316914E-13,PowerLaw,2.1739728,0.032121662,1161.9766,2.149817,0.037925147,0.03439672,0.01920533,0,bll,PKS 0754+100,0.999839,0.9928574,bllac,119.277678967,9.94301452222,6.8E-08,RFC J0757+0956,Gaia DR2: 3147336302046608384,16.8181,0.266,LSP,7762471300000.0,9.87227E-12,15.12257,0.11544132,0.060004257,237.103
4FGL J0758.9+2703,119.7258,27.0653,194.31094,25.93925,16.477291,5.0609356E-10,4.7300667E-11,5.659193E-12,5.104982E-13,PowerLaw,2.126242,0.069763005,1583.0265,2.054677,0.09789156,0.07781568,0.059679072,0,bll,SDSS J075846.99+270515.5,0.9923475,0.0,bzcat,119.695803846,27.0876590389,3.9E-07,RFC J0758+2705,Gaia DR2: 874384358543408000,17.6652,0.099,LSP,57543993000000.0,2.8136625E-12,10.527257,0.19607079,0.14561498,27.9389
4FGL J0805.4+7534,121.3616,75.5766,138.89278,30.794521,41.79407,1.2340772E-09,5.50083E-11,1.4395656E-11,7.245211E-13,PowerLaw,1.8862231,0.032271396,2334.5083,1.8658099,0.03813572,0.015328639,0.01602834,0,bll,RX J0805.4+7534,0.99992955,0.9909548,bllac,121.361028842,75.5736224861,1.7E-07,RFC J0805+7534,Gaia DR2: 1135899110400797312,16.9011,0.121,HSP,2.5118865E+16,6.35789E-12,12.798224,0.11240875,0.06799831,260.416
4FGL J0805.9+3834,121.4877,38.5725,182.16644,30.435486,9.235238,2.343784E-10,3.5428566E-11,2.634939E-12,3.989742E-13,PowerLaw,2.1484787,0.112087145,2052.13,2.0931394,0.14830755,0.080170095,0.07719553,0,bll,NVSS J080551+383538,0.99236274,0.0,rfc,121.465658483,38.5939080111,4.8E-07,RFC J0805+3835,Gaia DR2: 908963518199677440,18.075,-inf,LSP,72443600000000.0,4.800141E-13,8.182216,0.18482445,0.32818013,10.0
4FGL J0806.5+5930,121.6497,59.5142,157.67772,32.57346,11.307043,2.6175714E-10,3.5088293E-11,2.9168842E-12,3.8869025E-13,PowerLaw,2.017047,0.10167335,2961.7112,2.0444212,0.10065667,-0.024260813,0.041296717,0,bll,SBS 0802+596,0.9976161,0.9558067,bzcat,121.608119242,59.5185860167,3.2E-07,RFC J0806+5931,Gaia DR2: 1083617156404622464,17.8204,0.3,HSP,1.0715193E+16,2.1036816E-12,18.030201,0.44816506,0.21189551,95.2459
4FGL J0807.1-0541,121.7798,-5.6842,226.9651,14.004563,31.846992,1.4905541E-09,8.0143274E-11,1.6911608E-11,8.4328535E-13,PowerLaw,2.177097,0.03951588,1337.1655,2.1219487,0.05240557,0.080231145,0.0314966,0,bll,PKS 0804-05,0.99982697,0.9873328,bzcat,121.790073221,-5.68719872778,1.5E-07,RFC J0807-0541,Gaia DR2: 3067211522477495168,17.4966,-inf,ISP,372391720000000.0,2.15765E-12,104.50944,0.5428073,0.1547551,18.2436
4FGL J0809.6+3455,122.4215,34.9252,186.48222,30.356411,12.370838,2.827659E-10,3.8612787E-11,3.3799788E-12,4.7093807E-13,PowerLaw,1.8461267,0.09016449,3852.5962,1.8390418,0.09748916,0.010158719,0.04026028,0,bll,B2 0806+35,0.9992803,0.9824533,whsp2,122.412028117,34.9270181222,1E-07,RFC J0809+3455,Gaia DR2: 905844031912649984,17.5355,0.082509,HSP,3890451400000000.0,5.567856E-12,8.330201,0.12786296,0.38968876,264.23
4FGL J0809.8+5218,122.4617,52.3143,166.24754,32.914417,87.00447,4.2780415E-09,1.1227355E-10,4.4462746E-11,1.5086534E-12,LogParabola,1.8839667,0.016921435,1296.9983,1.8024062,0.027800478,0.04128265,0.010161923,0,BLL,1ES 0806+524,1.0,0.99631464,identified,122.454944662,52.3161808583,1.2E-07,RFC J0809+5218,Gaia DR2: 935595682689053312,15.1269,0.138,HSP,6353309400000000.0,1.4011157E-11,290.40283,0.43556276,0.11903337,308.171
4FGL J0811.0-7529,122.7513,-75.4982,288.2776,-21.446249,50.80207,2.5616587E-09,9.7001865E-11,2.4152642E-11,1.247308E-12,LogParabola,1.9331819,0.026081279,1639.6831,1.8148941,0.04248687,0.07248989,0.018548073,0,bll,PMN J0810-7530,0.99992,0.9581072,bzcat,122.763361908,-75.5077290056,5.4E-07,RFC J0811-7530,Gaia DR2: 5213694473158423552,17.5147,-inf,ISP,562341300000000.0,2.2748199E-12,20.533073,0.13722855,0.05691342,94.6048
4FGL J0811.4+0146,122.861,1.7756,220.71138,18.566105,61.07979,3.6443597E-09,1.206748E-10,3.4331826E-11,1.3503526E-12,LogParabola,2.1054082,0.021104315,895.42413,2.029608,0.026916089,0.060614966,0.014257772,0,bll,OJ 014,0.9999545,0.9929535,bzcat,122.861280483,1.78117227222,6.8E-08,RFC J0811+0146,Gaia DR2: 3090641393709838464,17.7198,1.148,LSP,3388441600000.0,1.7142928E-12,454.84143,0.60637146,0.16462646,113.836
4FGL J0812.0+0237,123.0094,2.6285,219.98897,19.09709,15.223613,4.5304177E-10,5.6072733E-11,5.289114E-12,6.3190365E-13,PowerLaw,1.8847411,0.095042445,4189.2817,1.9255342,0.09608148,-0.031217888,0.03802295,0,bll,PMN J0811+0237,0.99960595,0.9918301,whsp2,123.007738471,2.62585571111,5.2E-07,RFC J0812+0237,Gaia DR2: 3090849648082735232,18.0175,-inf,,0.0,0.0,3.9165215,0.0,10.0,149.356
4FGL J0812.8+6507,123.2171,65.1259,150.96288,32.950424,9.310089,2.3093373E-10,3.6601944E-11,2.5671342E-12,4.0354254E-13,PowerLaw,2.0398448,0.12182236,3190.2346,1.9890982,0.1536181,0.043249782,0.07742028,0,bll,GB6 J0812+6508,0.99630463,0.0,bzcat,123.170193721,65.1530807222,2.7E-07,RFC J0812+6509,Gaia DR2: 1091950874725020544,18.4116,-inf,HSP,1.0715193E+16,2.6056494E-12,5.99226,0.09911945,0.53516895,59.9562
4FGL J0812.9+5555,123.2454,55.9169,161.9573,33.462494,7.701498,1.8525348E-10,3.2087753E-11,2.0819073E-12,3.655392E-13,PowerLaw,2.1471515,0.13023767,2225.7808,2.0870798,0.16947994,0.053279795,0.08763877,0,bll,NVSS J081251+555422,0.9974211,0.0,bzcat,123.214358108,55.9060415278,1.3E-06,RFC J0812+5554,Gaia DR2: 1033435656166425856,18.4597,0.383,HSP,1603245400000000.0,8.510557E-13,14.097039,0.39552668,0.23445636,26.2908
4FGL J0814.2-1013,123.5509,-10.2172,231.89946,13.214343,22.740593,1.0580704E-09,7.405381E-11,1.1760445E-11,8.18129E-13,PowerLaw,2.0818284,0.053302035,2002.6034,2.047681,0.06812642,0.03733901,0.03302278,0,bll,NVSS J081411-101208,0.9995791,0.97125953,bzcat,123.548722837,-10.20285795,3.9E-07,RFC J0814-1012,Gaia DR2: 5728522311622089472,17.7058,-inf,ISP,400866700000000.0,4.66726E-12,24.327198,0.30674863,0.11420873,79.3471
4FGL J0814.6+6430,123.6654,64.505,151.67546,33.206123,44.032295,1.68105E-09,6.6281106E-11,1.9677248E-11,6.8436565E-13,PowerLaw,2.2440727,0.028357228,1133.9967,2.231687,0.03205442,0.019478118,0.016230902,0,bll,GB6 J0814+6431,0.9979505,0.85454464,cgrabs,123.66329325,64.5227849917,1.2E-07,RFC J0814+6431,Gaia DR2: 1091852056117623936,15.869,0.239,LSP,79432820000000.0,6.682162E-12,82.797775,0.3026432,0.08819239,64.1474
4FGL J0816.1+4909,124.0255,49.1622,170.0822,33.718815,7.7372956,2.0045456E-10,3.4771467E-11,2.2275127E-12,3.861491E-13,PowerLaw,2.045788,0.121281825,2656.6074,1.9964315,0.15670767,0.07086474,0.08231379,0,bll,NVSS J081609+491005,0.9956414,0.811861,bllac,124.039905079,49.167899725,2.8E-07,RFC J0816+4910,Gaia DR2: 931607032460399616,17.5356,0.475,ISP,162181000000000.0,1.4000676E-12,6.19711,0.0,10.0,28.626
4FGL J0816.3+5739,124.0997,57.6616,159.85095,33.89916,37.264244,1.266018E-09,5.882706E-11,1.4077102E-11,6.4128016E-13,PowerLaw,2.0870137,0.033853393,1483.7633,2.0327728,0.044185333,0.057072826,0.02261734,0,bll,SBS 0812+578,0.99950516,0.9790932,bzcat,124.094697612,57.6525380361,1.6E-07,RFC J0816+5739,Gaia DR2: 1035051354144525952,17.1017,0.054,ISP,239883290000000.0,2.0314447E-12,29.141325,0.22173281,0.07773279,108.071
4FGL J0816.4-1311,124.1123,-13.1973,234.79643,12.1213455,39.188904,1.94364E-09,9.784058E-11,2.0598785E-11,1.3142553E-12,LogParabola,1.8271571,0.033026464,2070.2256,1.7087417,0.055068605,0.06300753,0.021703795,0,bll,PMN J0816-1311,0.9999759,0.9962359,bllac,124.113349304,-13.1979511278,5E-07,RFC J0816-1311,Gaia DR2: 5726564867391662976,16.794,0.045978,HSP,1.7782795E+16,8.601853E-12,68.62523,0.42570654,0.1259335,178.185
4FGL J0816.9+2050,124.23,20.8499,202.41962,27.733957,11.078413,3.1078748E-10,4.265092E-11,3.5343698E-12,4.960188E-13,PowerLaw,1.9404618,0.091957636,2895.8481,1.821243,0.15644991,0.15724187,0.08870067,0,bll,SDSS J081649.78+205106.4,0.9986899,0.8218237,bzcat,124.207418996,20.8517869111,2.9E-07,RFC J0816+2051,Gaia DR2: 675779775079989376,18.0106,0.058,ISP,245470890000000.0,1.2945475E-12,7.4247355,0.036388945,1.0387881,56.3166
4FGL J0817.8-0934,124.4734,-9.5777,231.8227,14.32306,28.216877,1.5126045E-09,9.164113E-11,1.2294069E-11,1.0084838E-12,LogParabola,2.07487,0.041071456,1324.653,1.9237105,0.071874976,0.1184647,0.036817763,0,bll,TXS 0815-094,0.9983389,0.9575577,cgrabs,124.457289475,-9.55847964722,1.8E-07,RFC J0817-0933,Gaia DR2: 5752609858311288832,17.3882,-inf,LSP,50699070000000.0,3.0164283E-12,18.105587,0.20920084,0.0894085,44.4202
4FGL J0818.2+4222,124.5572,42.3819,178.22351,33.39542,97.0432,5.8421232E-09,1.3354985E-10,5.237609E-11,1.3703448E-12,LogParabola,2.1166067,0.014177866,752.48914,2.0002155,0.02323454,0.08582347,0.010977948,0,bll,S4 0814+42,0.9997862,0.99549353,cgrabs,124.566665058,42.3792819194,7.5E-08,RFC J0818+4222,Gaia DR2: 915854741686376576,17.6612,0.53,LSP,10115794000000.0,3.88086E-12,222.75304,0.28146043,0.07744854,51.2636
4FGL J0818.4+2816,124.6076,28.2738,194.49014,30.425303,8.9517145,2.5282437E-10,4.1126692E-11,2.8167679E-12,4.554123E-13,PowerLaw,2.0184896,0.11363158,3006.8777,1.9248124,0.16785146,0.14461662,0.09866658,0,bll,GB6 J0818+2813,0.99156046,0.0,bllac,124.613958625,28.2341118917,9.3E-07,RFC J0818+2814,Gaia DR2: 684135444975268864,17.8278,0.226,ISP,398107160000000.0,5.353305E-13,18.00438,0.68308574,0.2818461,38.0829
4FGL J0823.3+2224,125.8443,22.4093,201.33395,29.677359,7.6885524,2.3714555E-10,3.9005337E-11,2.9877591E-12,4.842327E-13,PowerLaw,2.3478255,0.11809527,1316.6283,2.2968075,0.15394883,0.09718094,0.09406697,0,bll,OJ 233,0.997321,0.9911398,bzcat,125.853163383,22.3842470917,1.2E-07,RFC J0823+2223,Gaia DR2: 676375886481155968,17.6019,0.951,,0.0,0.0,11.885479,0.36401197,0.25175554,10.0
4FGL J0825.8+0309,126.4567,3.1656,221.20894,22.389627,19.670315,6.988329E-10,5.6645494E-11,8.069351E-12,6.003423E-13,PowerLaw,2.2182126,0.062999375,1338.9844,2.198139,0.07576413,0.021108683,0.036145434,0,bll,PKS 0823+033,0.9995125,0.9935342,bzcat,126.45974315,3.15681110833,6.8E-08,RFC J0825+0309,Gaia DR2: 3091832813346831616,18.3474,0.506,LSP,10964782000000.0,6.6190096E-12,3.0728285,0.0,10.0,36.4436
4FGL J0826.4-6404,126.6229,-64.0758,278.50034,-14.67364,13.843457,3.986848E-10,5.1848557E-11,4.880875E-12,6.084449E-13,PowerLaw,1.8125762,0.083625644,5091.483,1.7504791,0.119146295,0.05589723,0.05649695,0,bll,SUMSS J082627-640414,0.9998256,0.9916509,rfc,126.616050175,-64.0709073361,2.8E-06,RFC J0826-6404,Gaia DR2: 5276628289648758272,17.374,-inf,HSP,7.5857755E+16,8.414048E-12,13.005329,0.3907479,0.19769979,77.1829
4FGL J0827.0-0708,126.7625,-7.1443,230.88998,17.523933,13.05759,3.5942602E-10,4.829021E-11,4.4751056E-12,6.15832E-13,PowerLaw,1.7911298,0.08533875,4361.7227,1.6622446,0.1456527,0.17279832,0.08446097,0,bll,PMN J0827-0708,0.99961287,0.9763998,bzcat,126.775698125,-7.14608281111,1.3E-06,RFC J0827-0708,Gaia DR2: 5754850632944534400,17.213,0.247,ISP,623734800000000.0,3.8929693E-12,17.822756,0.38567862,0.18742914,88.8347
4FGL J0829.0+1755,127.2747,17.9233,206.70338,29.36334,8.745055,2.8517236E-10,4.2997276E-11,3.2454673E-12,4.8063046E-13,PowerLaw,2.1852314,0.10510481,1706.9177,2.0312448,0.2010175,0.20537214,0.13053448,0,bll,TXS 0826+180,0.99871945,0.95536095,bllac,127.27011925,17.9044068833,1.8E-07,RFC J0829+1754,Gaia DR2: 662196275288503424,17.8842,0.089442,,0.0,0.0,11.443146,0.39332026,0.2446663,10.0
4FGL J0831.8+0429,127.9732,4.4941,220.70346,24.348978,63.885876,3.1647405E-09,1.0742334E-10,3.2372494E-11,1.0666003E-12,LogParabola,2.2789001,0.020791935,582.76666,2.18125,0.031232217,0.08429151,0.016360255,0,bll,PKS 0829+046,0.9909726,0.97088295,cgrabs,127.953653988,4.49419050833,7.5E-08,RFC J0831+0429,Gaia DR2: 3092416108553785600,15.9086,0.174,LSP,50699070000000.0,1.1672853E-11,377.63525,0.5414697,0.14716776,42.3335
4FGL J0832.4+4912,128.1078,49.2127,170.14963,36.38653,11.427631,2.801948E-10,3.5851204E-11,3.880613E-12,4.2939496E-13,PowerLaw,2.4458523,0.09063209,916.6675,2.462012,0.08824525,-0.026979547,0.041640285,0,bll,OJ 448,0.9984261,0.966095,crates,128.096736367,49.2225106139,7.5E-08,RFC J0832+4913,Gaia DR2: 1026948258389980800,18.1858,0.548,LSP,8317638000000.0,2.757357E-12,4.988036,0.0,10.0,66.201
4FGL J0834.6+4402,128.6666,44.05,176.58507,36.549164,10.101768,2.5936486E-10,3.5458657E-11,3.123197E-12,3.927656E-13,PowerLaw,2.289128,0.09680453,1215.3257,2.174587,0.15174107,0.16577195,0.10790821,0,bll,B3 0831+442,0.98308,0.0,bzcat,128.742500113,44.06059465,1.7E-07,RFC J0834+4403,Gaia DR2: 916982114766154368,18.1823,-inf,LSP,63095733000000.0,1.901827E-12,20.666906,0.5780564,0.22575857,10.0
4FGL J0837.3+1458,129.3461,14.9677,210.72,30.081188,5.703354,1.2576426E-10,3.4669444E-11,1.4738383E-12,3.79488E-13,PowerLaw,1.8780196,0.18426307,4918.517,1.7647202,0.31214836,0.084189646,0.13982989,0,bll,RGB J0837+149,0.99782676,0.85351783,bzcat,129.352971967,14.9721553028,1.5E-06,RFC J0837+1458,Gaia DR2: 657558805823265280,17.6749,0.278,HSP,6.6069344E+16,5.262511E-12,5.658278,0.0,10.0,13.2595
4FGL J0839.4+1803,129.8695,18.0606,207.60109,31.71104,9.381071,2.6831562E-10,3.9085468E-11,3.2997543E-12,4.737639E-13,PowerLaw,2.3179421,0.11639241,1395.9379,2.347249,0.102853425,-0.04169614,0.042942863,0,bll,TXS 0836+182,0.9990747,0.9676431,bllac,129.878005712,18.0464285,1.1E-07,RFC J0839+1802,Gaia DR2: 659428392203602176,17.5585,-inf,LSP,51880005000000.0,2.6453065E-12,14.804637,0.41238984,0.2147708,46.3505
4FGL J0839.7+3540,129.9315,35.6734,187.084,36.509174,15.031434,4.1420545E-10,4.2776678E-11,4.6898635E-12,5.0921805E-13,PowerLaw,1.9523983,0.07572477,2424.5066,1.809774,0.13139205,0.11104601,0.06754304,0,bll,NVSS J083943+354001,0.99894947,0.9276679,bzcat,129.930680137,35.6670545139,2E-07,RFC J0839+3540,Gaia DR2: 717562252023690112,17.9223,0.415,LSP,38018940000000.0,1.6629608E-12,8.56445,0.1283138,0.20620833,32.199
4FGL J0844.2+5312,131.0509,53.2141,165.04855,38.094666,26.186275,7.3694506E-10,4.7563977E-11,8.186409E-12,5.3086176E-13,PowerLaw,2.055021,0.048297506,1717.214,2.011678,0.061171997,0.050377134,0.033529967,0,bll,NVSS J084411+531250,0.99954504,0.93775856,bllac,131.048745167,53.2140512861,2E-07,RFC J0844+5312,Gaia DR2: 1029518508555426816,17.4951,0.435,LSP,87096360000000.0,1.1248017E-12,42.171906,0.39993063,0.12776391,41.7041
4FGL J0847.2+1134,131.8119,11.5692,215.45413,30.898802,16.07808,3.7814846E-10,4.7003658E-11,5.032504E-12,6.414914E-13,PowerLaw,1.7175494,0.07850171,5198.5527,1.6747352,0.09935856,0.040838532,0.044078346,0,bll,RX J0847.1+1133,0.9997308,0.9933297,bzcat,131.803876038,11.5639324722,5.3E-07,RFC J0847+1133,Gaia DR2: 598939928231588352,17.473,0.198199,ISP,309029540000000.0,1.6300615E-12,8.465079,0.13348924,0.2696788,84.5435
4FGL J0847.9-0702,131.9945,-7.0434,233.7413,21.970226,12.771737,4.0676698E-10,4.6736913E-11,4.6689033E-12,5.1119384E-13,PowerLaw,2.205494,0.0861541,1497.5098,2.1884642,0.09860853,0.018381158,0.046709754,0,bll,TXS 0845-068,0.9996992,0.9743169,bllac,131.986405067,-7.05469509167,1.4E-07,RFC J0847-0703,Gaia DR2: 5754104820463176704,16.8435,-inf,LSP,20892960000000.0,7.0776163E-12,8.391945,0.13150053,0.24952693,144.45
4FGL J0849.1+6607,132.2751,66.1204,148.9272,36.434242,20.621058,5.281462E-10,4.1854558E-11,5.9423725E-12,4.8340075E-13,PowerLaw,1.9722558,0.059311893,2590.863,1.879976,0.08529452,0.08758717,0.044664957,0,bll,GB6 J0848+6605,0.9881428,0.0,bzcat,132.227589954,66.1026394389,3.5E-07,RFC J0848+6606,Gaia DR2: 1092817904065713280,17.7324,-inf,,0.0,0.0,19.401522,0.30980927,0.1279758,95.5701
4FGL J0849.5+0456,132.3817,4.9481,222.5615,28.440586,11.370294,5.0868454E-10,5.780489E-11,5.656915E-12,6.388271E-13,PowerLaw,2.0886004,0.07555952,1967.888,1.9926049,0.11693467,0.124928325,0.06718091,0,bll,TXS 0846+051,0.9957384,0.89035606,bzcat,132.385622296,4.91884676944,2.6E-07,RFC J0849+0455,Gaia DR2: 581911306320920064,17.8352,1.06959,ISP,245470890000000.0,9.0311905E-13,7.0067453,0.0,10.0,34.9133
4FGL J0850.0+4855,132.5083,48.9217,170.4654,39.273106,55.797146,2.1665036E-09,8.067362E-11,2.2288326E-11,9.061091E-13,LogParabola,2.2267594,0.024223564,659.9557,2.155493,0.035204485,0.04831489,0.016537448,0,bll,GB6 J0850+4855,0.99970895,0.9648434,bzcat,132.501464121,48.9162976167,1.9E-07,RFC J0850+4854,Gaia DR2: 1015045602638608384,17.0759,-inf,LSP,19769697000000.0,8.724469E-12,118.52669,0.29075307,0.083335206,56.1708
4FGL J0850.5+3455,132.6378,34.9285,188.45865,38.569508,12.858574,3.376604E-10,3.9567655E-11,3.7628594E-12,4.4989107E-13,PowerLaw,2.0167723,0.09337076,2204.3823,2.0178998,0.10531261,-0.0011858706,0.045243245,0,bll,RX J0850.5+3455,0.9991349,0.9368646,bzcat,132.650813304,34.9229936194,2E-07,RFC J0850+3455,Gaia DR2: 716543176543694336,18.2421,0.145,HSP,3019951800000000.0,1.6105232E-12,16.410856,0.39986208,0.18838258,37.6279
4FGL J0851.5+5528,132.8805,55.4794,162.02168,38.905277,18.024706,4.858853E-10,4.0919164E-11,5.638212E-12,4.3399065E-13,PowerLaw,2.2280118,0.061887726,1276.4023,2.1829236,0.0791823,0.051885333,0.042013198,0,bll,GB6 J0851+5528,0.9987234,0.9402534,bllac,132.899709513,55.4762264028,1.2E-07,RFC J0851+5528,Gaia DR2: 1030184159765760128,18.0232,-inf,LSP,39810720000000.0,1.8432066E-12,26.821613,0.37299886,0.13333297,13.9464
4FGL J0854.8+2006,133.7071,20.1159,206.80487,35.82642,94.82267,6.030516E-09,1.3924271E-10,6.265024E-11,1.4711642E-12,LogParabola,2.233183,0.014033988,627.0024,2.174961,0.020072902,0.05264303,0.009419145,0,BLL,OJ 287,1.0,0.9963613,identified,133.703645537,20.1085113389,7.5E-08,RFC J0854+2006,Gaia DR2: 660820614442429056,14.6466,0.306,LSP,17538805000000.0,4.0557856E-11,611.67096,0.43961468,0.118793875,102.679
